"specificationID","specificationSelector","classID","sectionID","sectionLabel","sectionURL","ruleNumber","ruleTitle","ruleName","ruleID","ruleUID","ruleURL","ruleTargets","ruleClassification","ruleStyle","ruleText","ruleStatus","ruleSelector"
"NDR-4.0","NDR-4_0","NDR","section_10.8.7","Section 10.8.7. Representation terms","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_10.8.7","10-65","Element with complex content has representation term only when appropriate","","rule_10-65","NDR-4.0-rule_10-65","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_10-65","[""REF"",""EXT""]","Constraint","text","Within the schema, the name of an element declaration that is of complex content and that does not correspond to a concept listed in Table 10-2, Representation terms SHOULD NOT use a representation term.",,"NDR-4_0-rule_10-65"
"NDR-4.0","NDR-4_0","NDR","section_10.9","Section 10.9. Machine-readable annotations","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_10.9","10-66","Machine-readable annotations are valid","","rule_10-66","NDR-4.0-rule_10-66","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_10-66","[""REF"",""EXT""]","Constraint","text","Every element information item or attribute information item that appears as a machine-readable annotation in a schema MUST be a valid instance, according to its specification.",,"NDR-4_0-rule_10-66"
"NDR-4.0","NDR-4_0","NDR","section_10.9.1.1","Section 10.9.1.1. Deprecation","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_10.9.1.1","10-67","Component marked as deprecated is deprecated component","","rule_10-67","NDR-4.0-rule_10-67","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_10-67","[""REF"",""EXT""]","Interpretation","text","A schema component that has an attribute appinfo:deprecated with a value of true MUST be a deprecated component.",,"NDR-4_0-rule_10-67"
"NDR-4.0","NDR-4_0","NDR","section_10.9.1.1","Section 10.9.1.1. Deprecation","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_10.9.1.1","10-68","Deprecated annotates schema component","rule-use-of-deprecated","rule_10-68","NDR-4.0-rule_10-68","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_10-68","[""REF"",""EXT""]","Constraint","schematron","The attribute appinfo:deprecated MUST be owned by an element with a namespace name xs.",,"NDR-4_0-rule_10-68"
"NDR-4.0","NDR-4_0","NDR","section_10.9.1.2","Section 10.9.1.2. External adapters","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_10.9.1.2","10-69","External import indicator annotates import","rule-owner-of-appinfo-conformantindicator","rule_10-69","NDR-4.0-rule_10-69","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_10-69","[""REF"",""EXT""]","Constraint","schematron","The attribute {http://release.niem.gov/niem/appinfo/4.0/}externalImportIndicator MUST be owned by an element xs:import.",,"NDR-4_0-rule_10-69"
"NDR-4.0","NDR-4_0","NDR","section_10.9.1.2","Section 10.9.1.2. External adapters","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_10.9.1.2","10-70","External adapter type indicator annotates complex type","rule-owner-of-appinfo-externaladaptertypeindicator","rule_10-70","NDR-4.0-rule_10-70","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_10-70","[""REF"",""EXT""]","Constraint","schematron","The attribute appinfo:externalAdapterTypeIndicator MUST be owned by an element xs:complexType.",,"NDR-4_0-rule_10-70"
"NDR-4.0","NDR-4_0","NDR","section_10.9.1.3","Section 10.9.1.3. appinfo:appliesToTypes annotation","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_10.9.1.3","10-71","appinfo:appliesToTypes annotates metadata element","rule-owner-of-appinfo-appliestotypes","rule_10-71","NDR-4.0-rule_10-71","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_10-71","[""REF"",""EXT""]","Constraint","schematron","The attribute appinfo:appliesToTypes MUST be owned by a metadata element.",,"NDR-4_0-rule_10-71"
"NDR-4.0","NDR-4_0","NDR","section_10.9.1.3","Section 10.9.1.3. appinfo:appliesToTypes annotation","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_10.9.1.3","10-72","appinfo:appliesToTypes references types","","rule_10-72","NDR-4.0-rule_10-72","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_10-72","[""SET""]","Constraint","schematron","Every item in @appinfo:appliesToTypes MUST resolve to a type.",,"NDR-4_0-rule_10-72"
"NDR-4.0","NDR-4_0","NDR","section_10.9.1.4","Section 10.9.1.4. appinfo:appliesToElements annotation","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_10.9.1.4","10-73","appinfo:appliesToElements annotates metadata element","rule-owner-of-appinfo-appliestoelements","rule_10-73","NDR-4.0-rule_10-73","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_10-73","[""REF"",""EXT""]","Constraint","schematron","The attribute appinfo:appliesToElements MUST be owned by a metadata element.",,"NDR-4_0-rule_10-73"
"NDR-4.0","NDR-4_0","NDR","section_10.9.1.4","Section 10.9.1.4. appinfo:appliesToElements annotation","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_10.9.1.4","10-74","appinfo:appliesToElements references elements","","rule_10-74","NDR-4.0-rule_10-74","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_10-74","[""SET""]","Constraint","schematron","Every item in @appinfo:appliesToElements MUST resolve to an element.",,"NDR-4_0-rule_10-74"
"NDR-4.0","NDR-4_0","NDR","section_10.9.2","Section 10.9.2. Local terminology","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_10.9.2","10-75","appinfo:LocalTerm annotates schema","","rule_10-75","NDR-4.0-rule_10-75","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_10-75","[""REF"",""EXT""]","Constraint","schematron","The element appinfo:LocalTerm MUST be application information on an element xs:schema.",,"NDR-4_0-rule_10-75"
"NDR-4.0","NDR-4_0","NDR","section_10.9.2","Section 10.9.2. Local terminology","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_10.9.2","10-76","appinfo:LocalTerm has literal or definition","","rule_10-76","NDR-4.0-rule_10-76","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_10-76","[""REF"",""EXT""]","Constraint","schematron","The element {http://release.niem.gov/niem/appinfo/4.0/}LocalTerm MUST have a literal or definition.",,"NDR-4_0-rule_10-76"
"NDR-4.0","NDR-4_0","NDR","section_10.10","Section 10.10. NIEM structural facilities","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_10.10","10-77","Use structures consistent with specification","","rule_10-77","NDR-4.0-rule_10-77","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_10-77","[""REF"",""EXT"",""INS"",""SET""]","Constraint","text","Any schema or instance MUST use the NIEM structures namespace consistent with the schema as it is defined in Appendix B, Structures namespace, below.",,"NDR-4_0-rule_10-77"
"NDR-4.0","NDR-4_0","NDR","section_11.1","Section 11.1. Type definition components","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_11.1","11-1","Name of type ends in Type","","rule_11-1","NDR-4.0-rule_11-1","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_11-1","[""REF"",""EXT""]","Constraint","schematron","The name of a proxy type does not end in ""Type"".  A type definition schema component that does not define a proxy type MUST have a name that ends in ""Type"".",,"NDR-4_0-rule_11-1"
"NDR-4.0","NDR-4_0","NDR","section_11.1.1","Section 11.1.1. Type definition hierarchy","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_11.1.1","11-2","Base type definition defined by conformant schema","","rule_11-2","NDR-4.0-rule_11-2","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_11-2","[""REF"",""EXT""]","Constraint","schematron","The {base type definition} of a type definition MUST have the target namespace or the XML Schema namespace or a namespace that is imported as conformant.",,"NDR-4_0-rule_11-2"
"NDR-4.0","NDR-4_0","NDR","section_11.1.2","Section 11.1.2. Simple type definition","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_11.1.2","11-3","Name of simple type ends in SimpleType","","rule_11-3","NDR-4.0-rule_11-3","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_11-3","[""REF"",""EXT""]","Constraint","schematron","A simple type definition schema component MUST have a name that ends in ""SimpleType"".",,"NDR-4_0-rule_11-3"
"NDR-4.0","NDR-4_0","NDR","section_11.1.2.1","Section 11.1.2.1. Derivation by list","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_11.1.2.1","11-4","Use lists only when data is uniform","","rule_11-4","NDR-4.0-rule_11-4","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_11-4","[""REF"",""EXT""]","Constraint","text","Within the schema, a simple type definition that uses xs:list SHOULD NOT be defined if any member of the list requires a property or metadata that is different than other members of the list. All members of the list SHOULD have the same metadata, and should be related via the same properties.",,"NDR-4_0-rule_11-4"
"NDR-4.0","NDR-4_0","NDR","section_11.1.2.1","Section 11.1.2.1. Derivation by list","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_11.1.2.1","11-5","List item type defined by conformant schemas","","rule_11-5","NDR-4.0-rule_11-5","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_11-5","[""REF"",""EXT""]","Constraint","schematron","The item type of a list simple type definition MUST have a target namespace equal to the target namespace of the XML Schema document within which it is defined, or a namespace that is imported as conformant by the schema document within which it is defined.",,"NDR-4_0-rule_11-5"
"NDR-4.0","NDR-4_0","NDR","section_11.1.2.2","Section 11.1.2.2. Derivation by union","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_11.1.2.2","11-6","Union member types defined by conformant schemas","","rule_11-6","NDR-4.0-rule_11-6","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_11-6","[""REF"",""EXT""]","Constraint","schematron","Every member type of a union simple type definition MUST have a target namespace that is equal to either the target namespace of the XML Schema document within which it is defined or a namespace that is imported as conformant by the schema document within which it is defined.",,"NDR-4_0-rule_11-6"
"NDR-4.0","NDR-4_0","NDR","section_11.1.2.3","Section 11.1.2.3. Code simple types","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_11.1.2.3","11-7","Name of a code simple type ends in CodeSimpleType","","rule_11-7","NDR-4.0-rule_11-7","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_11-7","[""REF"",""EXT""]","Constraint","schematron","A simple type definition schema component that has an enumeration facet or that is derived from a code simple type SHOULD have a name that ends in ""CodeSimpleType"".",,"NDR-4_0-rule_11-7"
"NDR-4.0","NDR-4_0","NDR","section_11.1.2.3","Section 11.1.2.3. Code simple types","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_11.1.2.3","11-8","Code simple type corresponds to a code list","","rule_11-8","NDR-4.0-rule_11-8","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_11-8","[""REF"",""EXT""]","Constraint","text","A simple type SHOULD have a name ending in CodeSimpleType if and only if it has a correspondence to a list of distinct conceptual entities.",,"NDR-4_0-rule_11-8"
"NDR-4.0","NDR-4_0","NDR","section_11.1.2.3","Section 11.1.2.3. Code simple types","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_11.1.2.3","11-9","Attribute of code simple type has code representation term","rule-attribute-of-code-simple-type-has-code-rep-term","rule_11-9","NDR-4.0-rule_11-9","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_11-9","[""REF"",""EXT""]","Constraint","schematron","An attribute with a type that is a code simple type SHOULD have a name with representation term ""Code""",,"NDR-4_0-rule_11-9"
"NDR-4.0","NDR-4_0","NDR","section_11.1.3","Section 11.1.3. Complex type definition","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_11.1.3","11-10","Complex type with simple content has structures:SimpleObjectAttributeGroup","rule-ct-sc-has-soag","rule_11-10","NDR-4.0-rule_11-10","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_11-10","[""REF"",""EXT""]","Constraint","schematron","A complex type definition with simple content schema component with a derivation method of extension that has a base type definition that is a simple type MUST incorporate the attribute group {http://release.niem.gov/niem/structures/4.0/}SimpleObjectAttributeGroup.   A data type for a kind of passport.",,"NDR-4_0-rule_11-10"
